Path,ModelName,ModelType,ModelId,RevisionId,Status,ExportFormat,Filename
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/LI-030-210 Manage Goods in Transit - PTP/","LI-030-210B Manage Goods in Transit - Non-Capital – PTP","Business Process Diagram (BPMN 2.0)","bcb0a047838d45158cec7a7f771047b7","/revision/8352c22ae3094da4b6767f516b2e6122","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-210_Manage_Goods_in_Transit_-_PTP/LI-030-210B_Manage_Goods_in_Transit_-_Non-Capital_–_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/LI-030-160 Prepare Routing Guide - PTP/","LI-030-160A Prepare Routing Guide - IRG - PTP","Business Process Diagram (BPMN 2.0)","c5c065ef62b149dcaefc540b78985dc4","/revision/1f7ad098005246d8b03922af4e1fb7ae","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-160_Prepare_Routing_Guide_-_PTP/LI-030-160A_Prepare_Routing_Guide_-_IRG_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/LI-030-160 Prepare Routing Guide - PTP/","LI-030-160B Prepare Routing Guide - ZCAP - PTP","Business Process Diagram (BPMN 2.0)","d1d2cbf880cf4cf78e3db0c26dbc2f84","/revision/adaba3c872504c2cafc4562a814dcaf8","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-160_Prepare_Routing_Guide_-_PTP/LI-030-160B_Prepare_Routing_Guide_-_ZCAP_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-190 Complete Inbound Transportation Schedule and Transmit to Carriers - PTP","Business Process Diagram (BPMN 2.0)","04c813c2d581497bb421416b210937f9","/revision/97948d50b7a64f71842d30b7f1c47fa5","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-190_Complete_Inbound_Transportation_Schedule_and_Transmit_to_Carriers_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-060 Negotiate Freight Allowances - PTP","Business Process Diagram (BPMN 2.0)","5734f775aa404dca9a3bfd08e6f3584b","/revision/3268f66a4d0e4136b13832a605c024d7","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-060_Negotiate_Freight_Allowances_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-100 Select Inbound and Outbound Transportation Carriers - PTP","Business Process Diagram (BPMN 2.0)","75e704f4129d43d5a1051c70da4b8e9b","/revision/3525dad525724adeaaef12c52bf2bd29","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-100_Select_Inbound_and_Outbound_Transportation_Carriers_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-090 Identify Appropriate Modes of Outbound and Inbound Transportation - PTP","Business Process Diagram (BPMN 2.0)","fd52651baf3243dbb33d5eed401780b0","/revision/1f06b90a0042413c86541867bc10b316","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-090_Identify_Appropriate_Modes_of_Outbound_and_Inbound_Transportation_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-260 Monitor Carrier Performance - PTP","Business Process Diagram (BPMN 2.0)","285093f04cf44b029ac280e332e82390","/revision/e37deb47668a4a5d8c4fa512f76e6ac7","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-260_Monitor_Carrier_Performance_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-240 Audit and Pay Freight Bills - PTP","Business Process Diagram (BPMN 2.0)","d4553a213a524f378925d0d35b9ad6cb","/revision/3c0dd135dc664c38b0b11a2f8b139280","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-240_Audit_and_Pay_Freight_Bills_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-230 Manage Dock Scheduling - PTP","Business Process Diagram (BPMN 2.0)","c057ebbe810b4fc7a9fc9d36bedc8592","/revision/66faf1ab7e7640dfb0319598e1c396db","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-230_Manage_Dock_Scheduling_-_PTP.bpmn"
"/Procure To Pay/LI Logistics Management Inbound - PTP/LI-030 Manage In-bound Transportation - PTP/","LI-030-030 Establish Partnership with Purchasing - PTP","Business Process Diagram (BPMN 2.0)","f47dbbe5a2934a2c94a1e815a4432609","/revision/a3f55c52f5564489b641ba64e3a0203c","OK","bpmn2_0_xml","Procure_To_Pay/LI_Logistics_Management_Inbound_-_PTP/LI-030_Manage_In-bound_Transportation_-_PTP/LI-030-030_Establish_Partnership_with_Purchasing_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-140 Maintain Source List","Business Process Diagram (BPMN 2.0)","254dd6548f8a46259ca9ef966357cab0","/revision/5bf8f149da2e43879df9b2bd8ea33796","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-140_Maintain_Source_List.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-230 Collect Supplier Performance Data","Business Process Diagram (BPMN 2.0)","ed8c6ad1cc1d4dbdbf0f03f9e38581a0","/revision/642da31be5454a65b3a2e28720e81793","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-230_Collect_Supplier_Performance_Data.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-210 Analyze Existing CAPs and Feedback to Suppliers","Business Process Diagram (BPMN 2.0)","c7e1b4ddef2e4f59945156ae77706695","/revision/603b8c9c727b4af186be230e0adab1cf","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-210_Analyze_Existing_CAPs_and_Feedback_to_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-200 Develop Corrective Action Plan (CAP) for Problem Suppliers","Business Process Diagram (BPMN 2.0)","633d6a084c3e44358830156ba4e36dce","/revision/054811f6291041ef86089fbae6f1b51b","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-200_Develop_Corrective_Action_Plan_(CAP)_for_Problem_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-090 Certify Suppliers for Quality Programs","Business Process Diagram (BPMN 2.0)","b7b85e4c007a4844b3e8ba657644b14c","/revision/20ab44485eb24b56ae427e5040753553","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-090_Certify_Suppliers_for_Quality_Programs.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-170 Monitor Supplier Performance","Business Process Diagram (BPMN 2.0)","75abb2f60d3242fab895d54e5882a39b","/revision/b99db01fe0a04567a39de08aab46c776","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-170_Monitor_Supplier_Performance.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-120 Identify Preferred and Secondary Suppliers","Business Process Diagram (BPMN 2.0)","b3f20a242d214d3fa40112a58957d8e8","/revision/73a96b8a996140f48094c3e05711808f","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-120_Identify_Preferred_and_Secondary_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-130 Create Purchasing Info Record","Business Process Diagram (BPMN 2.0)","22b4e7567c834f4fab1a8fc7d28b0c66","/revision/d057d0c959b2417190a19e3f9cc78973","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-130_Create_Purchasing_Info_Record.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-020 Communicate Requirements to Suppliers","Business Process Diagram (BPMN 2.0)","a1b0d9bb27094f10b5469bf0afbdc34d","/revision/f804aa9f14794b34b5e8070f1064d715","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-020_Communicate_Requirements_to_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040 Maintain Supplier Certification and Monitor Performance","Business Process Diagram (BPMN 2.0)","a3474e2d882a4543841bab417a4a9497","/revision/16acdb13f2634bce9380f34764b4cb25","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-080 Assess Suppliers","Business Process Diagram (BPMN 2.0)","8cfcadd4eda540ad854653e9c2385bdd","/revision/4813c9b3d39f483383e56163e94848ad","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-080_Assess_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-100 Communicate Approval","Business Process Diagram (BPMN 2.0)","6ceaf9de38fa464f9469b262288c2b4e","/revision/9fb717570aa2435c81497bf94eba0bc5","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-100_Communicate_Approval.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-070 Qualify/Disqualify Existing Suppliers","Business Process Diagram (BPMN 2.0)","1ef0bcdc8b0245b3898ec06837d8f15c","/revision/e61a77a30dbd4509b121f5df11559c48","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-070_Qualify/Disqualify_Existing_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-050 Identify Potential New Suppliers","Business Process Diagram (BPMN 2.0)","4c36f9917dc94b8a95187131d9ea57a5","/revision/5a63ab97336a48d3b4df0a930f4c3cec","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-050_Identify_Potential_New_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-220 Provide Feedback to Suppliers Regularly","Business Process Diagram (BPMN 2.0)","50960c601d3b4c089948f5dbb9622647","/revision/c7ef1aab36ca48ecac4f5c736754f959","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-220_Provide_Feedback_to_Suppliers_Regularly.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-040 Develop Supplier Qualification and Certification Processes","Business Process Diagram (BPMN 2.0)","ae0b2fd0a4db42d3af6d3132ba31f634","/revision/12b96dd92e8247809e3d732a7ff4055b","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-040_Develop_Supplier_Qualification_and_Certification_Processes.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-190 Analyze Supplier’s Results","Business Process Diagram (BPMN 2.0)","a87d8c788b364b74b6f5e611e55cf9c9","/revision/719a90c640fb48eeb2f2c79077cb353e","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-190_Analyze_Supplier’s_Results.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-060 Identify Impacts on Existing Suppliers","Business Process Diagram (BPMN 2.0)","073776a565bc4424b0e9dc48ffb0c3e8","/revision/a0a59bbbd99b4050a70167f83b72e5e3","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-060_Identify_Impacts_on_Existing_Suppliers.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-030 Establish Cross-Functional Sourcing Teams","Business Process Diagram (BPMN 2.0)","94aaf969829242b793f8a458c6c5db25","/revision/0f047251ecc4441cad4049fc95e7d01a","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-030_Establish_Cross-Functional_Sourcing_Teams.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-150 Create Quota Arrangement","Business Process Diagram (BPMN 2.0)","2df12452aa3b40ccb09edb1ea62e0e11","/revision/78beb031452d42a2af1452ea27af273d","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-150_Create_Quota_Arrangement.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-180 Perform Periodic Supplier Evaluation and Ranking","Business Process Diagram (BPMN 2.0)","1ef9c1ac844042a59c6bd60510c917e4","/revision/47b27f4075bb4b88bbf984a041c12e11","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-180_Perform_Periodic_Supplier_Evaluation_and_Ranking.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-040 Maintain Supplier Certification and Monitor Performance/","PM-040-010 Define Supplier Standards","Business Process Diagram (BPMN 2.0)","36c28c1b78684dd8b81d377b08a4a694","/revision/50308dbcaa0042a7aa62755ae6869fe0","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-040_Maintain_Supplier_Certification_and_Monitor_Performance/PM-040-010_Define_Supplier_Standards.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/PM-110-060 Receive Product From Subcontractor - PTP/","PM-110-060C Receive Product From Subcontractor - SIMS IP - PTP","Business Process Diagram (BPMN 2.0)","a3a73fd58ae643388484f67718e580b0","/revision/b56e7c3c4bcd40329238e87ce993eae0","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-060_Receive_Product_From_Subcontractor_-_PTP/PM-110-060C_Receive_Product_From_Subcontractor_-_SIMS_IP_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/PM-110-060 Receive Product From Subcontractor - PTP/","PM-110-060A Receive Product From Subcontractor - PTP","Business Process Diagram (BPMN 2.0)","46c83ba09d064f958ce2573fe535f449","/revision/f073797b80f2466985e01d0444b31f59","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-060_Receive_Product_From_Subcontractor_-_PTP/PM-110-060A_Receive_Product_From_Subcontractor_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/PM-110-060 Receive Product From Subcontractor - PTP/","PM-110-060B Receive Product From Subcontractor - SIMS IF - PTP","Business Process Diagram (BPMN 2.0)","eaaee788a1f04c57bfa960fec36eae69","/revision/31e30a03918a431d9fa1a7009af2e60c","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-060_Receive_Product_From_Subcontractor_-_PTP/PM-110-060B_Receive_Product_From_Subcontractor_-_SIMS_IF_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/PM-110-120 Transfer Material from Subcontractor - PTP/","PM-110-120A Transfer Material from Subcontractor - SIMS - IF - PTP","Business Process Diagram (BPMN 2.0)","fd9036dcb3814529aa2af47daf12b363","/revision/cc88c17824a84b62baeafa8729546d26","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-120_Transfer_Material_from_Subcontractor_-_PTP/PM-110-120A_Transfer_Material_from_Subcontractor_-_SIMS_-_IF_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/PM-110-120 Transfer Material from Subcontractor - PTP/","PM-110-120B Transfer Material from Subcontractor - SIMS - IP - PTP","Business Process Diagram (BPMN 2.0)","d52743a4bf554458b0eb0213b522a470","/revision/b8220e5ba19641db8cd44ac10ed8027a","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-120_Transfer_Material_from_Subcontractor_-_PTP/PM-110-120B_Transfer_Material_from_Subcontractor_-_SIMS_-_IP_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-100 Verify Subcontractor’s Ability to Meet Schedule","Business Process Diagram (BPMN 2.0)","00a057d7e1c3465c8323a65d80a7b340","/revision/67f772c4590f44e88f85c6c3047811cf","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-100_Verify_Subcontractor’s_Ability_to_Meet_Schedule.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-020 Create PO- Components- Purchased &amp; Delivered to Subcontractor (Drop Ship)","Business Process Diagram (BPMN 2.0)","9629d8349ad14e2c8f0d82e3f650ab1f","/revision/3b369fb9c89c46ea95ea3d4359c28069","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-020_Create_PO-_Components-_Purchased_&amp;_Delivered_to_Subcontractor_(Drop_Ship).bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-050 Manage component stock provided to subcontracting vendor","Business Process Diagram (BPMN 2.0)","d44ffb4a036a426a96111810d59435e6","/revision/8f46786725044c02bb8a2b69d181bdbe","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-050_Manage_component_stock_provided_to_subcontracting_vendor.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-010 Establish PR / PO / SA for Subcontracting purchases","Business Process Diagram (BPMN 2.0)","ed284806dc114f2d88b149db9b76b1f3","/revision/b390eabfbb7e42c0b3d24d9b04535a88","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-010_Establish_PR_/_PO_/_SA_for_Subcontracting_purchases.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-070 Post component stock adjustment - PTP","Business Process Diagram (BPMN 2.0)","5af4f73d27d94fb0ba93572249d6cf63","/revision/22743f67dc4c4ec3b3f22a483b998f3d","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-070_Post_component_stock_adjustment_-_PTP.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-090 Notify Subcontractor of Schedule Requirements","Business Process Diagram (BPMN 2.0)","d7506fac48d846a2a628d5adae1eda46","/revision/8c85137cf0b8460c9a8dd81833e4b965","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-090_Notify_Subcontractor_of_Schedule_Requirements.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-030 Create 3rd Party PO- Components to be delivered directly to Subcontractor","Business Process Diagram (BPMN 2.0)","e47d015713be4b138eade40fa7a9a0f7","/revision/377f306011ba4df4b90133e07e44c7e7","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-030_Create_3rd_Party_PO-_Components_to_be_delivered_directly_to_Subcontractor.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-110 Manage Subcontractor Located Inventory","Business Process Diagram (BPMN 2.0)","670be3136288497f8f16570a3b7f1703","/revision/ce1ef692a21a4196a6d97719306c2b93","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-110_Manage_Subcontractor_Located_Inventory.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-110 Procure Subcontracting/","PM-110-040 Deliver Component Materials to Subcontractor","Business Process Diagram (BPMN 2.0)","3c90388ce77c4a26a271f4e71ae2483c","/revision/3bda7ddb7ed94a4e870f83bde654e1eb","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-110_Procure_Subcontracting/PM-110-040_Deliver_Component_Materials_to_Subcontractor.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-080 Purchase Materials and Services/","PM-080-060 Transmit Order to Supplier","Business Process Diagram (BPMN 2.0)","f524a44fd220446bbbdb4c41b0c8b6fc","/revision/0aac2ca4199e47f19ec12165818d24e8","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-080_Purchase_Materials_and_Services/PM-080-060_Transmit_Order_to_Supplier.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-080 Purchase Materials and Services/","PM-080-020 Release Scheduling Line from Scheduling Agreement","Business Process Diagram (BPMN 2.0)","c38a9f68b62548919922cbf755e800a7","/revision/e06be939d1bb445f9988966a648c340f","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-080_Purchase_Materials_and_Services/PM-080-020_Release_Scheduling_Line_from_Scheduling_Agreement.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-080 Purchase Materials and Services/","PM-080-050 Create and Process Purchase Order","Business Process Diagram (BPMN 2.0)","f27291e5bc3b4745a14cddad588758fc","/revision/3f41f612b24548f29e11c1f7a2e68e6b","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-080_Purchase_Materials_and_Services/PM-080-050_Create_and_Process_Purchase_Order.bpmn"
"/Procure To Pay/PM-Procure Materials and Services (Direct &amp; Indirect)/PM-080 Purchase Materials and Services/","PM-080-090 Resolve Order Issues with Supplier","Business Process Diagram (BPMN 2.0)","12783f26497144958f81d3e1b50311d6","/revision/ad8cdb9519bf43bd9b3767b3be8ef6ca","OK","bpmn2_0_xml","Procure_To_Pay/PM-Procure_Materials_and_Services_(Direct_&amp;_Indirect)/PM-080_Purchase_Materials_and_Services/PM-080-090_Resolve_Order_Issues_with_Supplier.bpmn"
